TIME,IP Address,RNTI,SNR RU1,SNR RU2,SNR RU3,X,Y
2024-10-23T15:46:08.079000Z,10.45.2.1,17029,21.64786338806152,26.16615676879883,32.21744155883789,17.5,40.0
2024-10-23T15:46:08.079000Z,10.45.1.1,17042,34.29549407958984,32.255859375,26.22367477416992,0.9158351421356201,25.20844650268555
2024-10-23T15:46:08.079000Z,10.45.7.1,17077,31.5697078704834,21.65414810180664,14.09839630126953,4.099999904632568,1.899999976158142
2024-10-23T15:46:08.250000Z,10.45.2.1,17029,20.4935188293457,27.02602577209473,35.39823150634766,17.29999923706055,40.40000152587891
2024-10-23T15:46:08.250000Z,10.45.1.1,17042,30.76277542114258,30.10884857177734,24.1812858581543,1.077727913856506,24.91483306884766
2024-10-23T15:46:08.250000Z,10.45.7.1,17077,29.69429588317871,20.98195457458496,17.19287300109863,3.799999952316284,1.799999952316284
2024-10-23T15:46:08.254000Z,10.45.2.1,17029,20.87158203125,27.27900123596191,35.52863693237305,17.5,40.09999847412109
2024-10-23T15:46:08.254000Z,10.45.1.1,17042,33.33617782592773,31.47571563720703,25.5737419128418,1.103303909301758,25.32287788391113
2024-10-23T15:46:08.254000Z,10.45.7.1,17077,32.08745193481445,22.01458358764648,19.53337097167969,4.199999809265137,1.700000047683716
2024-10-23T15:46:08.390000Z,10.45.2.1,17029,20.87589073181152,25.93352317810059,35.03058624267578,17.5,40.40000152587891
2024-10-23T15:46:08.390000Z,10.45.1.1,17042,33.26092910766602,31.64813613891602,25.00168800354004,0.8477566838264465,25.40035247802734
2024-10-23T15:46:08.390000Z,10.45.7.1,17077,33.000244140625,23.2380485534668,20.21194458007812,4.099999904632568,1.700000047683716
2024-10-23T15:46:08.419000Z,10.45.2.1,17029,20.54279899597168,25.55006980895996,31.22030258178711,17.39999961853027,40.40000152587891
2024-10-23T15:46:08.419000Z,10.45.1.1,17042,31.28716850280762,30.53750801086426,24.28314399719238,1.168936371803284,24.75758171081543
2024-10-23T15:46:08.419000Z,10.45.7.1,17077,29.34206199645996,20.43698501586914,14.44021511077881,3.770838022232056,1.764604687690735
2024-10-23T15:46:08.562000Z,10.45.2.1,17029,21.34757804870605,27.32449150085449,32.59780883789062,17.39999961853027,40.40000152587891
2024-10-23T15:46:08.562000Z,10.45.1.1,17042,30.29053115844727,29.79712677001953,24.17698669433594,0.7525180578231812,25.30160522460938
2024-10-23T15:46:08.562000Z,10.45.7.1,17077,30.52579879760742,21.35824012756348,14.69679641723633,4.199999809265137,1.700000047683716
2024-10-23T15:46:08.662000Z,10.45.2.1,17029,21.33070182800293,26.9720458984375,37.18518447875977,17.29999923706055,40.20000076293945
2024-10-23T15:46:08.662000Z,10.45.1.1,17042,30.05041885375977,29.63483619689941,23.07161712646484,1.078173637390137,24.90093994140625
2024-10-23T15:46:08.662000Z,10.45.7.1,17077,29.29604530334473,20.09101867675781,17.01295852661133,3.7415771484375,1.741165995597839
2024-10-23T15:46:08.706000Z,10.45.2.1,17029,21.62139129638672,25.74834060668945,36.05039215087891,17.39999961853027,40.29999923706055
2024-10-23T15:46:08.706000Z,10.45.1.1,17042,30.35395240783691,29.40070533752441,21.94173622131348,0.8535559177398682,25.26143264770508
2024-10-23T15:46:08.706000Z,10.45.7.1,17077,31.16327857971191,22.15783500671387,18.49526977539062,4.199999809265137,1.600000023841858
2024-10-23T15:46:08.889000Z,10.45.2.1,17029,21.37932205200195,24.96559524536133,34.95315170288086,17.5,40.29999923706055
2024-10-23T15:46:08.889000Z,10.45.1.1,17042,30.04751014709473,29.12464714050293,22.69313621520996,0.8563870787620544,25.08825874328613
2024-10-23T15:46:08.889000Z,10.45.7.1,17077,31.01238059997559,21.98258209228516,18.73097801208496,4.099999904632568,1.600000023841858
2024-10-23T15:46:08.996000Z,10.45.2.1,17029,11.91617584228516,19.10105895996094,33.08104705810547,17.39999961853027,40.20000076293945
2024-10-23T15:46:08.996000Z,10.45.1.1,17042,21.33834457397461,22.83831024169922,21.08296012878418,0.8605760931968689,24.94522666931152
2024-10-23T15:46:08.996000Z,10.45.7.1,17077,30.04894638061523,21.24728775024414,17.86367607116699,3.900000095367432,1.799999952316284
2024-10-23T15:46:09.039000Z,10.45.2.1,17029,21.39228057861328,27.65927314758301,36.64898681640625,17.70000076293945,40.40000152587891
2024-10-23T15:46:09.039000Z,10.45.1.1,17042,30.63418960571289,29.81355285644531,22.70407867431641,0.7773087024688721,25.13307762145996
2024-10-23T15:46:09.039000Z,10.45.7.1,17077,30.84588050842285,21.37411499023438,18.01304054260254,3.900000095367432,1.600000023841858
2024-10-23T15:46:09.205000Z,10.45.2.1,17029,21.70318412780762,27.7094669342041,36.43692398071289,17.60000038146973,40.40000152587891
2024-10-23T15:46:09.205000Z,10.45.1.1,17042,30.15943717956543,29.55741500854492,22.93549728393555,0.7333628535270691,25.03431510925293
2024-10-23T15:46:09.205000Z,10.45.7.1,17077,30.47343635559082,20.94967079162598,17.86782455444336,4.0,1.600000023841858
2024-10-23T15:46:09.244000Z,10.45.2.1,17029,21.25079345703125,26.89192199707031,31.51368141174316,17.39999961853027,40.20000076293945
2024-10-23T15:46:09.244000Z,10.45.1.1,17042,29.06070137023926,28.08978462219238,21.28352546691895,0.8372294306755066,24.75437927246094
2024-10-23T15:46:09.244000Z,10.45.7.1,17077,30.64396667480469,20.89693069458008,12.77836227416992,4.062617301940918,1.885543346405029
2024-10-23T15:46:09.349000Z,10.45.2.1,17029,21.74777221679688,26.19471549987793,35.80408096313477,17.79999923706055,40.29999923706055
