TIME,IP Address,RNTI,SNR RU1,SNR RU2,SNR RU3,X,Y
2024-10-23T12:38:57.064000Z,10.45.2.1,17029,31.82670783996582,25.07389259338379,20.20507621765137,10.10000038146973,5.099999904632568
2024-10-23T12:38:57.064000Z,10.45.1.1,17042,30.24643707275391,30.14610862731934,30.9581127166748,0.999119758605957,24.93007469177246
2024-10-23T12:38:57.064000Z,10.45.7.1,17077,31.07349967956543,21.46496772766113,19.34209060668945,3.599999904632568,3.400000095367432
2024-10-23T12:38:57.066000Z,10.45.2.1,17029,31.11752319335938,24.21745491027832,20.99042320251465,9.861032485961914,4.623661041259766
2024-10-23T12:38:57.066000Z,10.45.1.1,17042,29.92759704589844,30.69452095031738,30.20452880859375,0.9961755275726318,25.08070945739746
2024-10-23T12:38:57.066000Z,10.45.7.1,17077,29.07136726379395,20.14790534973145,16.16909980773926,3.700000047683716,2.099999904632568
2024-10-23T12:38:57.216000Z,10.45.2.1,17029,31.97584915161133,26.74938583374023,21.70759391784668,10.19999980926514,5.099999904632568
2024-10-23T12:38:57.216000Z,10.45.1.1,17042,29.47040176391602,30.05131721496582,31.06800270080566,0.9192971587181091,25.06018257141113
2024-10-23T12:38:57.216000Z,10.45.7.1,17077,30.71949005126953,21.28800773620605,19.55045700073242,3.700000047683716,3.299999952316284
2024-10-23T12:38:57.219000Z,10.45.2.1,17029,31.75225830078125,24.86456108093262,20.79560661315918,10.10000038146973,4.800000190734863
2024-10-23T12:38:57.219000Z,10.45.1.1,17042,30.52051162719727,30.98674964904785,30.64188194274902,1.036274194717407,25.10439491271973
2024-10-23T12:38:57.219000Z,10.45.7.1,17077,29.13594436645508,19.80799674987793,15.96876811981201,3.680124521255493,2.012308120727539
2024-10-23T12:38:57.389000Z,10.45.2.1,17029,33.56934356689453,27.39366912841797,23.37569808959961,10.10000038146973,5.0
2024-10-23T12:38:57.389000Z,10.45.1.1,17042,29.65905570983887,30.70044898986816,31.51256942749023,0.9913042187690735,24.98325157165527
2024-10-23T12:38:57.389000Z,10.45.7.1,17077,31.17694473266602,21.4382266998291,19.77045249938965,3.799999952316284,3.299999952316284
2024-10-23T12:38:57.408000Z,10.45.2.1,17029,30.70393753051758,25.16978454589844,21.08126831054688,9.899999618530273,4.900000095367432
2024-10-23T12:38:57.408000Z,10.45.1.1,17042,31.86395454406738,32.11079788208008,32.69658660888672,0.8913317918777466,25.10453224182129
2024-10-23T12:38:57.408000Z,10.45.7.1,17077,31.65973281860352,21.4550666809082,19.73276710510254,3.799999952316284,1.899999976158142
2024-10-23T12:38:57.527000Z,10.45.2.1,17029,33.94221878051758,26.99956130981445,22.85465240478516,10.19999980926514,5.0
2024-10-23T12:38:57.527000Z,10.45.1.1,17042,29.38787460327148,30.72417259216309,31.4815502166748,0.998532772064209,25.08432769775391
2024-10-23T12:38:57.527000Z,10.45.7.1,17077,31.82339286804199,22.34422492980957,20.45315170288086,3.799999952316284,3.099999904632568
2024-10-23T12:38:57.550000Z,10.45.2.1,17029,31.5935230255127,24.7380428314209,21.54620933532715,9.800000190734863,4.800000190734863
2024-10-23T12:38:57.550000Z,10.45.1.1,17042,31.34841918945312,31.19988059997559,31.72696876525879,0.8677111864089966,25.21032905578613
2024-10-23T12:38:57.550000Z,10.45.7.1,17077,31.63447570800781,21.15450286865234,19.15277862548828,3.900000095367432,1.600000023841858
2024-10-23T12:38:57.701000Z,10.45.2.1,17029,32.16977310180664,25.21113204956055,19.29572677612305,9.800000190734863,5.0
2024-10-23T12:38:57.701000Z,10.45.1.1,17042,31.53856468200684,31.42801856994629,31.97237396240234,0.8818511962890625,25.28398704528809
2024-10-23T12:38:57.701000Z,10.45.7.1,17077,31.84523010253906,21.27651214599609,19.48557281494141,3.900000095367432,1.299999952316284
2024-10-23T12:38:57.776000Z,10.45.2.1,17029,34.26032257080078,27.5126838684082,23.81646347045898,10.19999980926514,4.900000095367432
2024-10-23T12:38:57.776000Z,10.45.1.1,17042,29.63914108276367,30.67794036865234,31.6616096496582,0.9548088312149048,25.04806518554688
2024-10-23T12:38:57.776000Z,10.45.7.1,17077,30.59319877624512,21.58723258972168,19.28029441833496,3.900000095367432,2.900000095367432
2024-10-23T12:38:57.868000Z,10.45.2.1,17029,31.92255020141602,25.23871612548828,21.28963851928711,9.800000190734863,5.099999904632568
2024-10-23T12:38:57.868000Z,10.45.1.1,17042,31.41496849060059,31.1968879699707,31.93937492370605,0.7941155433654785,25.12017250061035
2024-10-23T12:38:57.868000Z,10.45.7.1,17077,31.62848854064941,21.41615676879883,19.30767631530762,4.0,1.5
2024-10-23T12:38:57.889000Z,10.45.2.1,17029,32.5907096862793,25.79340171813965,21.60297775268555,10.1115550994873,4.889425277709961
2024-10-23T12:38:57.889000Z,10.45.1.1,17042,29.0899486541748,29.94300842285156,29.06866455078125,0.7849993109703064,24.9094123840332
2024-10-23T12:38:57.889000Z,10.45.7.1,17077,29.52557563781738,19.84813499450684,16.5565299987793,3.900000095367432,2.599999904632568
2024-10-23T12:38:58.032000Z,10.45.2.1,17029,30.97247695922852,23.63064193725586,19.01767539978027,9.600000381469727,5.099999904632568
2024-10-23T12:38:58.032000Z,10.45.1.1,17042,31.68719673156738,31.27989196777344,32.16728591918945,0.7607300877571106,25.0041618347168
2024-10-23T12:38:58.032000Z,10.45.7.1,17077,31.54046058654785,21.15054130554199,19.52131271362305,3.900000095367432,1.299999952316284
2024-10-23T12:38:58.047000Z,10.45.2.1,17029,31.88062286376953,25.50785255432129,21.2215690612793,10.0,4.900000095367432
2024-10-23T12:38:58.047000Z,10.45.1.1,17042,29.58991432189941,30.32962417602539,29.9711971282959,0.7767926454544067,24.90764999389648
2024-10-23T12:38:58.047000Z,10.45.7.1,17077,29.76198577880859,20.40107917785645,17.09291076660156,3.799999952316284,2.599999904632568
2024-10-23T12:38:58.192000Z,10.45.2.1,17029,31.31565856933594,23.49617004394531,20.05189895629883,9.996841430664062,4.85126256942749
2024-10-23T12:38:58.192000Z,10.45.1.1,17042,29.37195014953613,30.01615524291992,29.50429534912109,0.7965041399002075,24.99338912963867
2024-10-23T12:38:58.192000Z,10.45.7.1,17077,29.44315338134766,20.4990062713623,16.86653327941895,3.599999904632568,2.5
2024-10-23T12:38:58.197000Z,10.45.2.1,17029,31.00577926635742,24.15004730224609,19.23594856262207,9.5,5.099999904632568
2024-10-23T12:38:58.197000Z,10.45.1.1,17042,32.71754837036133,32.11175537109375,32.68938827514648,0.7618022561073303,25.10462760925293
2024-10-23T12:38:58.197000Z,10.45.7.1,17077,33.66184616088867,24.83069038391113,22.23129272460938,4.0,1.299999952316284
2024-10-23T12:38:58.332000Z,10.45.2.1,17029,30.45752143859863,23.06162452697754,19.49295043945312,9.300000190734863,5.099999904632568
2024-10-23T12:38:58.332000Z,10.45.1.1,17042,29.01365852355957,29.47610092163086,29.22105979919434,0.8542622327804565,25.14689445495605
2024-10-23T12:38:58.332000Z,10.45.7.1,17077,31.09846305847168,21.59377098083496,18.55944633483887,3.900000095367432,1.299999952316284
2024-10-23T12:38:58.360000Z,10.45.2.1,17029,32.74990844726562,25.52797889709473,20.85898208618164,9.899999618530273,4.599999904632568
2024-10-23T12:38:58.360000Z,10.45.1.1,17042,29.60627174377441,30.3016414642334,29.49954223632812,0.9370880126953125,25.07577896118164
2024-10-23T12:38:58.360000Z,10.45.7.1,17077,28.91555213928223,19.73006057739258,16.26028251647949,3.700000047683716,2.400000095367432
2024-10-23T12:38:58.520000Z,10.45.2.1,17029,30.52655601501465,23.52371597290039,20.47467803955078,9.300000190734863,5.400000095367432
2024-10-23T12:38:58.520000Z,10.45.1.1,17042,29.34536743164062,29.51839256286621,29.71753692626953,1.02270781993866,25.10598373413086
2024-10-23T12:38:58.520000Z,10.45.7.1,17077,30.0295467376709,20.41573143005371,17.04656410217285,4.0,1.200000047683716
2024-10-23T12:38:58.663000Z,10.45.2.1,17029,30.24155807495117,24.28874588012695,19.41727256774902,9.300000190734863,5.5
2024-10-23T12:38:58.663000Z,10.45.1.1,17042,29.37411689758301,29.50412750244141,29.38900184631348,0.943299412727356,25.08477783203125
2024-10-23T12:38:58.663000Z,10.45.7.1,17077,30.43498229980469,20.88013076782227,17.56709671020508,4.300000190734863,1.299999952316284
